model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType
 A3,2018,15490,Manual,12134,145,70.6,1.6,Diesel
 Q5,2019,32490,Automatic,10499,145,38.2,2,Diesel
 A6,2019,31990,Automatic,3225,145,39.8,3,Diesel
 Q3,2019,38250,Automatic,2673,145,45.6,2,Diesel
 A4,2015,16950,Automatic,41594,205,47.1,2,Diesel
 A3,2015,12950,Automatic,29255,30,62.8,2,Diesel
 A3,2017,15450,Manual,21000,150,55.4,1.5,Petrol
 A4,2007,2675,Manual,125000,305,34.9,2,Petrol
 A4,2005,3195,Manual,123000,300,33.6,1.8,Petrol
 A4,2019,28490,Automatic,2000,145,44.8,2,Diesel
 Q3,2016,16450,Semi-Auto,63938,160,50.4,2,Diesel
 TT,2016,15995,Manual,52653,30,62.8,2,Diesel
 A3,2017,23990,Automatic,10081,150,43.5,2,Petrol
 Q3,2019,29995,Manual,10,145,39.8,1.5,Petrol
 Q3,2019,29995,Manual,10,145,39.8,1.5,Petrol
 Q3,2019,28490,Manual,2688,145,42.8,2,Diesel
 Q5,2019,39990,Automatic,2632,145,38.2,2,Diesel
 A1,2019,18950,Automatic,3651,150,47.9,1,Petrol
 A3,2014,10950,Manual,50652,0,74.3,1.6,Diesel
 Q2,2017,16450,Manual,22939,150,55.4,1,Petrol
 A1,2017,13950,Manual,8500,150,67.3,1,Petrol
 A3,2016,15995,Semi-Auto,22219,30,58.9,1.4,Petrol
 A1,2014,12450,Manual,23000,0,74.3,1.6,Diesel
 Q5,2017,22950,Automatic,55903,145,56.5,2,Diesel
 A5,2017,24950,Automatic,15000,150,62.8,2,Diesel
 Q2,2019,24490,Manual,5000,145,49.6,1.6,Diesel
 A1,2019,23290,Automatic,5000,145,40.9,2,Petrol
 A5,2019,30990,Manual,10,145,37.7,2,Petrol
 A5,2019,30990,Manual,10,145,37.2,2,Petrol
 A5,2020,30990,Automatic,10,145,39.8,2,Petrol
 Q7,2019,44750,Automatic,7872,145,33.2,3,Diesel
 A5,2019,28950,Automatic,3153,145,48.7,2,Diesel
 A5,2019,28450,Automatic,6129,145,48.7,2,Diesel
 Q7,2018,51450,Automatic,18988,145,39.2,4,Diesel
 Q3,2015,21950,Automatic,31094,200,40.4,2,Petrol
 TT,2017,18750,Manual,37614,145,46.3,2,Petrol
 Q2,2018,19450,Manual,11794,145,53.3,1,Petrol
 A1,2017,19950,Manual,21517,150,39.8,2,Petrol
 Q2,2019,20450,Manual,6750,150,42.8,1.5,Petrol
 Q2,2017,22950,Automatic,7325,150,57.7,2,Diesel
 A1,2014,11950,Manual,28061,20,60.1,1.4,Petrol
 A6,2017,21450,Automatic,37973,145,61.4,2,Diesel
 A3,2014,12950,Manual,28181,30,57.6,1.2,Petrol
 A7,2018,33950,Automatic,17087,150,38.2,3,Diesel
 Q2,2019,30950,Automatic,5204,145,33.2,2,Petrol
 Q3,2019,28750,Manual,3457,145,39.8,1.5,Petrol
 Q3,2019,28450,Automatic,3878,145,47.1,2,Diesel
 A4,2019,28450,Automatic,3629,145,44.8,2,Diesel
 A5,2019,25950,Automatic,4074,145,51.4,2,Diesel
 Q7,2020,60950,Automatic,2402,145,33.2,3,Diesel
 RS4,2019,59450,Automatic,5159,145,29.1,2.9,Petrol
 A5,2018,22950,Automatic,12195,145,67.3,2,Diesel
 Q3,2019,27950,Manual,2506,145,40.9,1.5,Petrol
 Q3,2019,28250,Manual,1534,145,40.9,1.5,Petrol
 A3,2017,18950,Automatic,33741,145,61.4,2,Diesel
 A6,2016,18950,Automatic,31931,125,57.6,2,Diesel
 RS4,2018,49950,Automatic,23996,145,32.1,2.9,Petrol
 A4,2017,19450,Automatic,17563,30,65.7,2,Diesel
 A3,2015,19950,Automatic,27007,200,40.9,2,Petrol
 A1,2016,11950,Manual,49470,30,55.4,1.4,Petrol
 Q2,2017,18950,Manual,24986,145,52.3,1.4,Petrol
 Q3,2019,28490,Manual,10,145,42.8,2,Diesel
 Q3,2019,27490,Manual,10,145,40.9,1.5,Petrol
 A4,2019,25450,Automatic,9633,145,38.7,2,Petrol
 A8,2019,44950,Automatic,8076,145,28.8,3,Petrol
 A4,2019,26250,Automatic,8299,145,50.4,2,Diesel
 Q3,2017,19950,Manual,25670,145,61.4,2,Diesel
 Q7,2017,34950,Automatic,39202,200,47.9,3,Diesel
 Q3,2017,22950,Automatic,22036,145,47.9,1.4,Petrol
 Q3,2019,27950,Automatic,13639,145,38.2,1.5,Petrol
 A1,2012,7475,Manual,70000,0,74.3,1.6,Diesel
 A3,2011,6875,Manual,70000,30,64.2,2,Diesel
 Q2,2018,20450,Automatic,19529,145,54.3,1.4,Petrol
 Q2,2018,24950,Automatic,13145,145,52.3,1.4,Petrol
 Q2,2018,19950,Automatic,31352,145,54.3,1.4,Petrol
 A4,2016,18950,Automatic,15135,20,67.3,2,Diesel
 Q3,2016,20950,Manual,20719,160,49.6,2,Diesel
 A1,2017,12950,Manual,26950,0,67.3,1,Petrol
 Q3,2020,28490,Manual,10,145,39.8,1.5,Petrol
 Q7,2019,45990,Automatic,6331,145,33.2,3,Diesel
 A5,2019,27490,Automatic,6445,145,48.7,2,Diesel
 Q2,2019,21990,Manual,13,145,49.6,1.6,Diesel
 Q3,2020,33990,Manual,24,145,39.8,1.5,Petrol
 A3,2016,22950,Manual,17045,200,40.4,2,Petrol
 Q5,2017,23950,Automatic,46048,145,56.5,2,Diesel
 A3,2010,4295,Manual,97000,20,68.9,1.6,Diesel
 A3,2012,5995,Manual,46000,205,40.9,1.6,Petrol
 A3,2010,6475,Manual,65000,145,53.3,2,Diesel
 Q3,2012,12990,Manual,33029,205,47.9,2,Diesel
 A1,2011,6475,Manual,45000,0,70.6,1.6,Diesel
 TT,2012,8990,Manual,66896,165,44.1,1.8,Petrol
 A3,2012,6675,Manual,55000,30,64.2,2,Diesel
 A4,2010,7375,Manual,80000,150,53.3,2,Diesel
 A5,2014,10990,Manual,78812,30,61.4,2,Diesel
 Q3,2019,29450,Manual,1459,145,39.8,1.5,Petrol
 Q3,2019,29250,Manual,1720,145,39.8,1.5,Petrol
 A1,2012,6790,Manual,65794,0,74.3,1.6,Diesel
 A5,2009,6695,Manual,73848,235,39.8,1.8,Petrol
 A3,2007,2795,Manual,104000,145,53.3,1.9,Diesel
 A3,2019,24750,Automatic,2500,145,52.3,1.6,Diesel
 A1,2016,10550,Manual,40494,0,67.3,1,Petrol
 A1,2016,10695,Manual,52820,0,76.3,1.6,Diesel
 A6,2019,32750,Automatic,8305,145,39.8,3,Diesel
 A1,2014,7475,Manual,70000,0,74.3,1.6,Diesel
 Q7,2014,22995,Semi-Auto,34000,555,28.5,4.1,Diesel
 A3,2011,5290,Manual,87000,30,64.2,2,Diesel
 Q7,2017,37950,Automatic,34003,145,47.9,3,Diesel
 Q3,2016,23950,Automatic,18515,200,40.4,2,Petrol
 A4,2016,19950,Manual,15261,30,62.8,2,Diesel
 Q3,2019,27950,Automatic,9859,145,47.1,2,Diesel
 Q3,2017,18450,Manual,39087,145,56.5,2,Diesel
 A5,2019,32450,Automatic,3306,145,51.4,2,Diesel
 A5,2019,32950,Automatic,2000,145,45.6,2,Diesel
 A5,2019,30950,Automatic,615,145,51.4,2,Diesel
 A1,2020,28950,Automatic,1406,145,44.1,1.5,Petrol
 A1,2019,23450,Automatic,3700,145,40.9,2,Petrol
 Q3,2019,29450,Manual,2298,145,42.8,2,Diesel
 A7,2019,35950,Automatic,978,145,48.7,2,Diesel
 A1,2013,7490,Manual,49547,0,74.3,1.6,Diesel
 A3,2010,4490,Manual,107304,125,57.6,2,Diesel
 A1,2014,8275,Manual,60000,125,52.3,1.4,Petrol
 A1,2012,6975,Manual,56472,20,68.9,2,Diesel
 A1,2013,6575,Manual,75000,0,74.3,1.6,Diesel
 TT,2010,6990,Manual,49879,265,36.7,2,Petrol
 A4,2014,10475,Manual,75261,125,60.1,2,Diesel
 A4,2014,9999,Manual,51514,30,62.8,2,Diesel
 A3,2016,12299,Manual,19323,20,61.4,1.4,Petrol
 A5,2014,8999,Automatic,83587,145,53.3,2,Diesel
 A3,2015,7999,Manual,73643,30,56.5,1.2,Petrol
 A1,2015,9999,Manual,51395,0,80.7,1.6,Diesel
 A5,2016,14999,Manual,46107,200,40.9,2,Petrol
 A6,2017,18999,Automatic,47506,30,61.4,2,Diesel
 Q5,2018,25999,Automatic,25531,145,40.9,2,Petrol
 A1,2016,11999,Manual,23640,30,55.4,1.4,Petrol
 A3,2013,12499,Automatic,31244,30,64.2,2,Diesel
 TT,2011,9099,Automatic,75309,200,39.8,2,Petrol
 A3,2014,9999,Manual,39828,30,57.6,1.2,Petrol
 A1,2016,12599,Manual,26586,30,56.5,1.4,Petrol
 Q3,2017,19999,Automatic,15003,145,47.9,1.4,Petrol
 A3,2018,14999,Automatic,22739,145,72.4,1.6,Diesel
 TT,2017,17799,Manual,12205,30,62.8,2,Diesel
 A3,2015,15399,Automatic,50497,160,43.5,1.8,Petrol
 A3,2015,11899,Manual,35425,0,74.3,1.6,Diesel
 A3,2015,15282,Automatic,17456,30,58.9,1.4,Petrol
 A4,2016,14799,Manual,17418,0,74.3,2,Diesel
 A1,2016,11499,Manual,15224,0,76.3,1.6,Diesel
 A3,2015,9216,Manual,63769,20,68.9,2,Diesel
 A3,2015,14999,Manual,33207,20,67.3,2,Diesel
 A1,2015,10349,Manual,31509,0,67.3,1,Petrol
 A1,2012,8999,Manual,44775,125,52.3,1.4,Petrol
 A1,2015,12521,Manual,30006,30,58.9,1.4,Petrol
 TT,2016,12599,Manual,52384,30,62.8,2,Diesel
 A1,2016,11299,Manual,12730,30,57.6,1.4,Petrol
 A4,2006,3495,Automatic,105000,300,34,2,Petrol
 Q5,2011,6195,Manual,168017,200,42.1,2,Diesel
 A4,2012,11999,Automatic,43269,145,47.1,2,Petrol
 A5,2016,14800,Manual,63332,125,58.9,2,Diesel
 A5,2016,15250,Manual,28418,145,54.3,2,Diesel
 Q3,2016,16999,Automatic,49530,160,50.4,2,Diesel
 Q3,2017,17799,Automatic,26360,145,47.9,1.4,Petrol
 A5,2014,12699,Automatic,69212,125,60.1,2,Diesel
 A7,2013,14699,Automatic,76597,200,47.9,3,Diesel
 Q5,2014,19999,Automatic,37459,260,35.8,2,Petrol
 A1,2016,11899,Manual,17271,30,55.4,1.4,Petrol
 Q3,2015,13999,Manual,51034,125,60.1,2,Diesel
 A3,2014,10799,Automatic,44880,30,56.5,1.4,Petrol
 TT,2015,15299,Automatic,58231,160,44.1,2,Petrol
 TT,2015,14799,Manual,34897,160,46.3,2,Petrol
 Q5,2015,15099,Manual,80521,200,47.9,2,Diesel
 A4,2016,12499,Automatic,70248,20,70.6,2,Diesel
 TT,2015,16999,Manual,26258,145,47.1,2,Petrol
 Q5,2010,9299,Manual,77295,235,43.5,2,Diesel
 A3,2017,13995,Manual,13291,145,74.3,1.6,Diesel
 A6,2016,13799,Manual,38200,30,61.4,2,Diesel
 Q3,2017,15699,Manual,56653,30,61.4,2,Diesel
 A6,2015,15799,Automatic,80232,125,61.4,2,Diesel
 A5,2014,12199,Automatic,57873,125,58.9,2,Diesel
 A6,2016,14999,Automatic,45194,20,67.3,2,Diesel
 S3,2016,22745,Semi-Auto,22445,160,43.5,2,Petrol
 A3,2009,5000,Manual,63241,200,41.5,1.6,Petrol
 A1,2013,9799,Automatic,51476,125,53.3,1.4,Petrol
 A3,2016,14299,Automatic,34078,125,58.9,2,Diesel
 A3,2015,11999,Automatic,29460,30,64.2,2,Diesel
 A3,2011,5899,Manual,85246,30,65.7,1.6,Diesel
 A6,2013,8399,Manual,83297,145,56.5,2,Diesel
 A5,2015,10800,Manual,79651,145,54.3,2,Diesel
 A4,2016,10200,Manual,88151,20,70.6,2,Diesel
 A4,2014,12995,Automatic,45411,125,58.9,2,Diesel
 TT,2012,14000,Semi-Auto,56441,265,36.7,2,Petrol
 A3,2013,7000,Manual,49525,20,68.9,1.6,Diesel
 A3,2008,2995,Manual,136000,205,48.7,2,Diesel
 A3,2008,4495,Manual,119000,260,37.7,2,Petrol
 A5,2009,5495,Manual,108000,160,42.8,2,Petrol
 A5,2011,8395,Manual,85000,200,48.7,2,Diesel
 A4,2016,14729,Manual,44328,20,70.6,2,Diesel
 A4,2007,5495,Manual,89000,220,43.4,2,Diesel
 Q5,2008,8495,Manual,83000,230,42.1,2,Diesel
 TT,2008,5495,Automatic,82000,260,36.7,2,Petrol
 Q5,2010,11099,Automatic,82397,300,37.6,3,Diesel
 A6,2016,18999,Automatic,52287,125,58.9,2,Diesel
 Q5,2009,9495,Manual,62000,235,42.1,2,Diesel
 Q7,2014,25449,Automatic,30500,280,38.2,3,Diesel
 S8,2015,31250,Automatic,25500,305,30.1,4,Petrol
 RS6,2015,44950,Automatic,24987,315,29.4,4,Petrol
 Q5,2013,15500,Automatic,39780,195,47.1,2,Diesel
 A4,2013,9350,Automatic,50765,125,58.9,2,Diesel
 A3,2009,5295,Manual,68470,150,48.7,1.4,Petrol
 A3,2013,8599,Manual,40646,0,74.3,1.6,Diesel
 A3,2016,10099,Manual,70070,0,74.3,1.6,Diesel
 A8,2015,19699,Automatic,41522,200,47.9,3,Diesel
 A1,2016,10199,Manual,19356,0,80.7,1.6,Diesel
 A4,2016,10999,Manual,72419,20,70.6,2,Diesel
 Q3,2016,15699,Manual,52080,145,52.3,2,Diesel
 A6,2014,13794,Automatic,56292,150,55.4,2,Diesel
 Q3,2015,15975,Manual,55000,160,49.6,2,Diesel
 Q3,2015,14250,Manual,63000,125,60.1,2,Diesel
 A3,2017,14975,Manual,34900,30,58.9,1.4,Petrol
 A3,2015,12700,Manual,55583,20,68.9,2,Diesel
 A1,2018,15899,Manual,10749,145,55.4,1.4,Petrol
 Q3,2015,10999,Manual,89330,30,61.4,2,Diesel
 A6,2016,17975,Semi-Auto,50000,30,61.4,2,Diesel
 A4,2015,10475,Manual,69000,145,55.4,2,Diesel
 TT,2014,19995,Manual,27400,265,35.8,2,Petrol
 A3,2015,13995,Automatic,40000,125,61.4,2,Diesel
 A1,2016,11995,Manual,12000,0,67.3,1,Petrol
 A3,2015,11695,Automatic,41000,30,57.6,1.4,Petrol
 A3,2016,13995,Manual,31558,20,60.1,1.4,Petrol
 A1,2016,11499,Manual,21596,0,67.3,1,Petrol
 Q3,2016,15499,Automatic,52521,145,54.3,2,Diesel
 A5,2015,10995,Manual,65000,150,55.4,2,Diesel
 A3,2013,6475,Manual,75000,20,68.9,1.6,Diesel
 A5,2014,12475,Manual,55000,30,61.4,2,Diesel
 A5,2012,8975,Manual,70000,125,60.1,2,Diesel
 TT,2012,7975,Manual,75000,145,53.3,2,Diesel
 RS4,2014,25975,Manual,60000,555,26.4,4.2,Petrol
 A3,2010,6475,Manual,50000,145,48.7,1.4,Petrol
 A5,2012,9475,Manual,60000,125,57.6,2,Diesel
 A1,2015,9199,Manual,52319,0,80.7,1.6,Diesel
 Q7,2013,17499,Automatic,69638,300,39.2,3,Diesel
 A6,2012,12999,Automatic,54373,200,47.9,3,Diesel
 A1,2016,14999,Automatic,18251,30,70.6,1.4,Petrol
 A5,2015,19999,Automatic,18256,260,33.2,3,Petrol
 A3,2017,16299,Manual,38392,145,65.7,2,Diesel
 Q2,2018,19699,Manual,9694,145,50.4,1.4,Petrol
 A4,2015,13500,Manual,49597,125,60.1,2,Diesel
 A5,2015,13500,Manual,18560,20,67.3,2,Diesel
 A4,2016,14799,Manual,39989,0,74.3,2,Diesel
 A3,2015,10799,Manual,42761,0,83.1,1.6,Diesel
 A4,2016,12499,Manual,58204,0,72.4,2,Diesel
 A3,2015,9999,Manual,50325,0,74.3,1.6,Diesel
 A6,2016,15853,Manual,55258,30,61.4,2,Diesel
 A4,2017,17480,Automatic,51527,145,65.7,2,Diesel
 A3,1998,4999,Automatic,55000,265,30.4,1.8,Petrol
 A3,2011,7450,Manual,38264,30,64.2,2,Diesel
 A3,2012,6450,Manual,73994,30,65.7,1.6,Diesel
 A1,2011,6295,Manual,107000,125,53.3,1.4,Petrol
 A1,2011,6995,Manual,65000,125,53.3,1.4,Petrol
 A3,2016,14799,Manual,51091,20,65.7,2,Diesel
 A3,2015,10999,Manual,30690,0,83.1,1.6,Diesel
 A1,2014,8400,Manual,41083,0,74.3,1.6,Diesel
 A3,2015,8999,Manual,83764,20,68.9,2,Diesel
 Q7,2014,21999,Automatic,44985,300,38.2,3,Diesel
 A5,2017,19299,Automatic,38771,145,67.3,2,Diesel
 Q5,2015,19499,Automatic,48634,200,47.1,2,Diesel
 A1,2016,10299,Manual,34291,0,76.3,1.6,Diesel
 TT,2016,16499,Manual,16917,145,47.1,1.8,Petrol
 A5,2016,14999,Automatic,53085,145,53.3,2,Diesel
 A4,2016,14899,Automatic,49093,30,64.2,2,Diesel
 A7,2014,16800,Automatic,42709,200,47.9,3,Diesel
 Q3,2017,19500,Automatic,22130,145,47.9,1.4,Petrol
 S5,2013,17495,Automatic,35000,300,34.9,3,Petrol
 Q5,2017,21100,Automatic,40860,200,47.1,2,Diesel
 A4,2015,13495,Automatic,21508,125,58.9,2,Diesel
 A4,2011,5995,Manual,90000,30,61.4,2,Diesel
 TT,2003,6490,Automatic,43000,325,28.8,3.2,Petrol
 A1,2015,11999,Manual,25936,0,80.7,1.6,Diesel
 A3,2015,10999,Manual,55443,30,56.5,1.4,Petrol
 A4,2016,14599,Manual,14380,0,74.3,2,Diesel
 A3,2015,9699,Manual,82932,20,68.9,2,Diesel
 A3,2017,13999,Manual,18713,145,60.1,1,Petrol
 A3,2017,25999,Manual,21349,200,39.8,2,Petrol
 A3,2016,10799,Manual,36851,0,83.1,1.6,Diesel
 A1,2017,13199,Manual,14087,30,55.4,1.4,Petrol
 A3,2015,8499,Manual,87549,20,70.6,1.6,Diesel
 A4,2016,12499,Manual,31182,125,53.3,1.4,Petrol
 A1,2016,10999,Automatic,52865,0,76.3,1.6,Diesel
 A6,2008,2490,Manual,323000,200,44.1,2,Diesel
 A6,2016,13999,Manual,44273,30,65.7,2,Diesel
 A4,2015,11199,Automatic,86281,125,56.5,2,Diesel
 A3,2013,10499,Automatic,65356,20,72.4,1.6,Diesel
 A3,2018,14650,Manual,8507,145,49.6,1.6,Diesel
 A3,2015,14959,Automatic,32623,30,58.9,1.4,Petrol
 A3,2015,16500,Automatic,4983,160,43.5,1.8,Petrol
 S4,2007,5995,Manual,101000,555,20.3,4.2,Petrol
 A3,2017,11995,Manual,34000,20,70.6,1.6,Diesel
 A1,2017,12495,Manual,16000,30,55.4,1.4,Petrol
 Q3,2015,12399,Manual,56960,30,61.4,2,Diesel
 A6,2016,14999,Manual,30167,30,65.7,2,Diesel
 A5,2016,11259,Manual,84523,20,67.3,2,Diesel
 A3,2015,9989,Manual,55122,0,83.1,1.6,Diesel
 A5,2016,19799,Automatic,23449,145,56.5,2,Diesel
 A3,2017,16995,Manual,25728,145,65.7,2,Diesel
 A1,2016,10999,Manual,31583,0,76.3,1.6,Diesel
 A4,2016,11749,Automatic,82028,30,55.4,2,Petrol
 A4,2015,11559,Manual,34214,20,67.3,2,Diesel
 A1,2016,10699,Manual,16569,0,67.3,1,Petrol
 A1,2016,9999,Manual,31282,0,67.3,1,Petrol
 TT,2009,5995,Manual,83967,300,36.2,2,Petrol
 A3,2016,14295,Automatic,63180,125,57.6,2,Diesel
 TT,2017,16995,Manual,33105,145,47.1,1.8,Petrol
 A1,2015,8199,Manual,77288,0,74.3,1.6,Diesel
 A3,2016,11999,Automatic,36714,0,74.3,1.6,Diesel
 A4,2016,13499,Manual,54327,20,70.6,2,Diesel
 A3,2016,13999,Manual,17363,20,60.1,1.4,Petrol
 A6,2017,15999,Manual,46424,30,64.2,2,Diesel
 Q5,2016,17299,Automatic,47614,200,48.7,2,Diesel
 A4,2008,3995,Automatic,130000,200,44.8,2,Diesel
 Q3,2017,21000,Automatic,25000,145,47.9,1.4,Petrol
 A1,2014,10959,Manual,25088,125,53.3,1.4,Petrol
 A3,2017,13995,Manual,24655,145,68.9,1.6,Diesel
 A1,2016,11599,Manual,34980,0,76.3,1.6,Diesel
 A6,2012,9199,Manual,81088,145,56.5,2,Diesel
 A7,2014,19499,Automatic,47317,145,54.3,3,Diesel
 A3,2013,8299,Manual,51535,20,68.9,1.6,Diesel
 A1,2013,8599,Manual,47337,0,74.3,1.6,Diesel
 A3,2016,11419,Manual,36699,30,57.6,1.2,Petrol
 A3,2017,10999,Manual,56244,20,61.4,1.4,Petrol
 Q3,2016,15995,Manual,22000,30,61.4,2,Diesel
 A6,2007,3995,Automatic,136000,240,40.4,2,Diesel
 A4,2015,17995,Automatic,30000,200,39.8,3,Diesel
 A4,2011,9495,Manual,55000,200,39.8,1.8,Petrol
 Q7,2012,16995,Automatic,91229,300,39.2,3,Diesel
 R8,2015,54945,Automatic,23924,570,22.8,4.2,Petrol
 A6,2016,19465,Automatic,69807,125,58.9,2,Diesel
 S3,2018,27995,Automatic,24500,150,43.5,2,Petrol
 RS3,2015,27995,Automatic,48798,305,34.9,2.5,Petrol
 A3,2014,7499,Manual,81000,0,74.3,1.6,Diesel
 Q5,2016,20499,Automatic,36358,200,47.1,2,Diesel
 A3,2015,12995,Manual,12119,30,67.3,2,Diesel
 Q5,2013,15999,Automatic,52243,200,47.1,2,Diesel
 A6,2013,11999,Automatic,81459,145,55.4,2,Diesel
 A4,2010,9395,Manual,113000,135,53.3,2,Diesel
 A4,2008,6450,Manual,98000,160,50.4,2,Diesel
 A4,2006,7995,Automatic,74000,570,22.8,4.2,Petrol
 A4,2009,7995,Automatic,93000,325,30.7,3.2,Petrol
 A6,2012,12495,Automatic,93000,200,47.9,3,Diesel
 A3,2007,2995,Manual,128000,200,48.7,2,Diesel
 A5,2010,7495,Manual,120000,165,49.6,2,Diesel
 A3,2015,10000,Manual,97370,30,57.6,1.4,Petrol
 A6,2014,14000,Automatic,56220,30,64.2,2,Diesel
 TT,2017,14795,Manual,65290,150,62.8,2,Diesel
 A6,2015,10795,Manual,78120,30,61.4,2,Diesel
 A3,2016,10799,Manual,41165,0,83.1,1.6,Diesel
 A3,2016,12599,Manual,33622,20,60.1,1.4,Petrol
 A1,2017,13399,Manual,35769,30,55.4,1.4,Petrol
 Q7,2016,29499,Automatic,43380,200,47.9,3,Diesel
 A4,2016,14799,Manual,51075,30,62.8,2,Diesel
 A8,2012,11999,Automatic,75920,235,44.1,3,Diesel
 A3,2014,5500,Manual,87000,0,74.3,1.6,Diesel
 TT,2004,2895,Manual,129000,325,30.8,1.8,Petrol
 A3,2008,3995,Manual,123000,160,51.3,2,Diesel
 A3,2005,2495,Manual,122000,150,53.3,0,Diesel
 A4,2011,6895,Manual,103000,165,50.4,2,Diesel
 A3,2013,11399,Manual,50500,30,58.9,1.4,Petrol
 A6,2017,20499,Automatic,29095,145,55.4,2,Diesel
 A3,2015,9899,Manual,57021,0,83.1,1.6,Diesel
 Q5,2011,13999,Automatic,59986,300,33.2,2,Petrol
 Q3,2016,19299,Manual,20183,145,52.3,2,Diesel
 A3,2017,13195,Automatic,37399,20,74.3,1.6,Diesel
 A3,2014,7869,Manual,72591,0,74.3,1.6,Diesel
 Q2,2017,21000,Automatic,23000,125,52.3,1.4,Petrol
 Q7,2020,70950,Automatic,5000,145,30.1,4,Diesel
 A1,2018,14500,Manual,20000,150,67.3,1,Petrol
 A4,2016,15699,Manual,45100,30,67.3,2,Diesel
 A3,2017,13399,Manual,16850,0,74.3,1.6,Diesel
 Q3,2017,20990,Automatic,27868,145,47.9,1.4,Petrol
 A4,2017,19450,Automatic,27409,125,52.3,2,Petrol
 A1,2018,15890,Automatic,17406,145,56.5,1.4,Petrol
 TT,2015,13950,Manual,58261,20,67.3,2,Diesel
 S4,2005,5895,Automatic,62000,330,22.4,4.2,Petrol
 A3,2017,15490,Automatic,8000,20,60.1,1,Petrol
 A4,2015,9999,Manual,69599,30,64.2,2,Diesel
 A6,2013,10299,Manual,69550,125,57.6,2,Diesel
 Q3,2014,16499,Manual,20255,235,38.7,2,Petrol
 A1,2016,13500,Automatic,29211,0,76.3,1.6,Diesel
 A6,2019,27000,Automatic,8472,150,50.4,2,Diesel
 A4,2020,47000,Automatic,6760,145,39.2,3,Diesel
 Q7,2019,45800,Automatic,10035,145,32.8,3,Diesel
 RS6,2017,59900,Automatic,17283,150,29.4,4,Petrol
 Q7,2019,47200,Automatic,2355,150,32.8,3,Diesel
 A3,2019,24000,Automatic,14391,150,44.1,1.5,Petrol
 A4,2019,26000,Automatic,10254,150,49.6,2,Diesel
 A4,2019,25000,Automatic,3306,150,55.4,2,Diesel
 A4,2017,22500,Automatic,22650,150,57.6,2,Diesel
 A1,2016,12499,Manual,17392,30,55.4,1.4,Petrol
 A3,2014,10799,Automatic,79427,20,72.4,1.6,Diesel
 A3,2013,11399,Manual,27267,30,54.3,1.4,Petrol
 A3,2013,9999,Manual,34801,20,60.1,1.4,Petrol
 A3,2015,8689,Manual,86108,20,68.9,2,Diesel
 A1,2016,12999,Manual,22085,30,55.4,1.4,Petrol
 A4,2016,13899,Automatic,40568,20,70.6,2,Diesel
 Q5,2013,13999,Automatic,50111,200,47.1,2,Diesel
 A3,2015,13949,Manual,39200,20,68.9,2,Diesel
 A4,2016,14099,Manual,65106,20,70.6,2,Diesel
 A4,2015,10500,Manual,116840,125,57.6,2,Diesel
 Q3,2014,11500,Manual,72890,145,54.3,2,Diesel
 Q3,2016,11295,Manual,92950,145,53.3,2,Diesel
 A3,2016,11695,Manual,88140,20,67.3,2,Diesel
 Q2,2019,20500,Manual,6652,145,49.6,1.6,Diesel
 A4,2012,14900,Automatic,30100,165,45.6,2,Petrol
 A1,2019,23000,Automatic,4846,150,44.8,1.5,Petrol
 A5,2015,14495,Automatic,87660,160,50.4,2,Diesel
 A3,2015,10500,Manual,44458,0,74.3,1.6,Diesel
 A3,2016,13299,Automatic,67392,20,68.9,1.6,Diesel
 A3,2014,11679,Manual,75269,20,68.9,2,Diesel
 A1,2016,11869,Manual,22368,0,67.3,1,Petrol
 A3,2015,10299,Manual,49441,0,83.1,1.6,Diesel
 A3,2015,9599,Manual,31586,0,74.3,1.6,Diesel
 Q5,2016,30000,Automatic,43009,235,42.2,3,Diesel
 Q5,2016,29300,Automatic,39671,235,42.2,3,Diesel
 A3,2016,16000,Automatic,57407,125,57.6,2,Diesel
 Q2,2019,24500,Automatic,6379,150,40.9,1.5,Petrol
 A4,2016,13295,Automatic,44660,0,72.4,2,Diesel
 A4,2013,6500,Manual,126580,30,62.8,2,Diesel
 A1,2016,8500,Manual,64910,0,76.3,1.6,Diesel
 A4,2016,12795,Automatic,120470,30,61.4,2,Diesel
 A4,2015,7500,Automatic,128080,145,56.5,2,Diesel
 A5,2015,10795,Manual,94690,125,58.9,2,Diesel
 Q2,2017,21250,Automatic,16250,145,57.7,2,Diesel
 A3,2019,22490,Manual,3200,145,42.2,1.5,Petrol
 Q5,2019,33000,Automatic,7500,145,38.2,2,Diesel
 Q2,2018,24500,Automatic,17540,145,44.8,2,Petrol
 A3,2016,14495,Manual,43201,20,67.3,2,Diesel
 Q5,2019,33000,Automatic,9843,145,38.2,2,Diesel
 Q5,2019,32250,Automatic,13683,145,38.2,2,Diesel
 Q3,2016,19000,Manual,19821,165,49.6,2,Diesel
 A4,2016,16850,Manual,37303,30,67.3,2,Diesel
 A3,2019,23000,Manual,5096,145,51.4,1.6,Diesel
 Q3,2019,28000,Manual,85,150,40.9,2,Diesel
 Q3,2019,29000,Automatic,14430,150,31.7,2,Petrol
 Q3,2019,28900,Automatic,16363,150,31.7,2,Petrol
 Q3,2019,27500,Automatic,7626,150,47.1,2,Diesel
 Q3,2020,28000,Manual,1000,145,40.9,1.5,Petrol
 A5,2011,10995,Manual,44000,160,49.6,2,Diesel
